date,company,role_title,role_category,location,source,ats,jd_brief,matched_skills,missing_skills,ats_score,resume_variant,tailored,resume_file,job_url,status,apply_result
2026-09-02,Netraon,Data Analyst,analyst,India,adzuna,,"Company Description Netraon is a customer intelligence and market research company that helps organizations stay closely aligned with evolving customer needs. By transforming feedback, behavior data, and market signals i…",,,,,no,,https://www.adzuna.in/land/ad/5864437490?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=3E622A2D205FA0432C74A65E8F26740A3690770E,discovered_not_prepared,
2026-09-02,AGOS Aviation,Data Analyst,analyst,"Mumbai, Maharashtra",adzuna,,Hiring: Enterprise Data Analyst Location: Mumbai (Andher East) Experience: Open Employment Type: Full-Time About the Role We are looking for a highly analytical and tech-savvy Enterprise Data Analyst to transform data in…,,,,,no,,https://www.adzuna.in/land/ad/5864431866?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=271C67E754E0184CB68BA0EA8B440D24E173CFC0,discovered_not_prepared,
2026-09-02,AXSOT,Data Analyst,analyst,India,adzuna,,"About Company AXSOT Capital is an independent investment firm focused on identifying and supporting high-potential technology companies. The firm invests primarily in areas such as Artificial Intelligence, SaaS, Fintech,…",,,,,no,,https://www.adzuna.in/land/ad/5864437525?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=079750C0342D94C32CD2D08BE5AB754E8DDFEB82,discovered_not_prepared,
2026-09-02,Buzzivo,Data Analyst,analyst,"Uttarakhand, India",adzuna,,"Number of Positions: 4 Location: Uttarakhand Employment Type: Full-Time About Buzzivo Buzzivo is a growth-driven marketing company that helps businesses move beyond vanity metrics and achieve measurable, sustainable grow…",,,,,no,,https://www.adzuna.in/land/ad/5864430903?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=9110A9FCB4E58735441D28834CBA8295C6F14A2C,discovered_not_prepared,
2026-09-02,ShrinQ Consulting Group Inc,Data Analyst,analyst,India,adzuna,,The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for busines…,,,,,no,,https://www.adzuna.in/land/ad/5864594008?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=A22A9E203B06862C3A5E66E8F0D1C904BECAC838,discovered_not_prepared,
2026-09-02,S&P Global,Data Analyst,analyst,"Hyderabad, Telangana",adzuna,,"This job is with S&P Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About the Role: Grade Level (for in…",,,,,no,,https://www.adzuna.in/land/ad/5865064897?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=0638184FAF770C51CA0E0D40D9B8984148535B73,discovered_not_prepared,
2026-09-02,Midtown Software,Data Analyst,analyst,"Chandigarh, India",adzuna,,The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. The main field of Analysis will be the data on NatGasHub.com and the Energy Industry o…,,,,,no,,https://www.adzuna.in/land/ad/5864437013?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=73B93ADD4FC40B21FE02ED63887439AAE12218B7,discovered_not_prepared,
2026-09-02,Straive,Data Analyst,analyst,India,adzuna,,"Job Description: This is an individual-contributor role within the Content Strategy team in Norstella Content Operations, reporting to the Director, Analytics & Insights (Clinical RWD/RWE Solutions). It is a hands-on tec…",,,,,no,,https://www.adzuna.in/land/ad/5864426729?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=C6F1BE98A288A8DBD74C8E1837C497C0ABD895E0,discovered_not_prepared,
2026-09-02,DocOnline,Data Analyst / Data Engineer,analyst,"Hyderabad, Telangana",adzuna,,"Job Title: Data Analyst/ Data Engineer Location: Hyderabad Position Type: Full-time Job Overview: Database engineer with experience in Database management, Data analytics, good knowledge in writing queries to extract the…",,,,,no,,https://www.adzuna.in/land/ad/5864422728?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=C3B2D30A1D195D2D241A350ED5C97C99E92E9015,discovered_not_prepared,
2026-09-02,Sutherland,BI Data Analyst,analyst,India,adzuna,,"Sr. BI & Data Analyst Job Summary As a Senior BI & Data Analyst , you’ll be a key driver of insight and innovation within our Enterprise Data and Analytics team. We’re looking for a curious, detail-oriented professional …",,,,,no,,https://www.adzuna.in/land/ad/5864432403?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=583926D777B5E7FE0CB6FCE541002960AEF8CA52,discovered_not_prepared,
2026-09-02,Capco,Senior Data Analyst,analyst,India,adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Data Analyst (Python Pyspark)…",,,,,no,,https://www.adzuna.in/land/ad/5837139892?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=4787DEB72117F1E1AE98E353D8AD9B20E9DD6C9B,discovered_not_prepared,
2026-09-02,Pharmanovia,Master Data Analyst,analyst,"Mumbai, Maharashtra",adzuna,,Master Data Analyst - Mumbai or Vadodara - Hybrid - 3 Days in the office and 2 days working from home. About the Company Pharmanovia is a global speciality pharmaceutical company focused on innovative speciality medicine…,,,,,no,,https://www.adzuna.in/land/ad/5864427175?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=E5166F71AFE1A79DAC5580E44C20F89333C7B0D3,discovered_not_prepared,
2026-09-02,Dyson,Lead Data Analyst,analyst,"Bangalore, Karnataka",adzuna,,"Job Description Role Overview As Lead Business Data Analyst, you will drive data analysis, engineering, and advanced analytics initiatives. You will collaborate with Data Product Managers, Data Owners, and global cross-f…",,,,,no,,https://www.adzuna.in/land/ad/5864436751?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=EFB2316EED14F05CADFBEBED6C20C00C4C82BA72,discovered_not_prepared,
2026-09-02,Capco,Business Data Analyst,analyst,India,adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Business Data Analyst About U…",,,,,no,,https://www.adzuna.in/land/ad/5837139431?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=9F2281852FD004BE4D0EAD9279FE898C7B3E11ED,discovered_not_prepared,
2026-09-02,Chubb,Senior Data Analyst,analyst,"Hyderabad, Telangana",adzuna,,"About Chubb Chubb is a world leader in insurance. With operations in 54 countries and territories, Chubb provides commercial and personal property and casualty insurance, personal accident and supplemental health insuran…",,,,,no,,https://www.adzuna.in/land/ad/5864435853?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=DA1D1657194496199E2F9F84028D536FC9094189,discovered_not_prepared,
2026-09-02,Walmart Global Tech India,Senior Data Analyst,analyst,"Chennai, Tamil Nadu",adzuna,,"Location: Chennai, Bangalore About Global Tech. Imagine working in an environment where one line of code can make life easier for hundreds of millions of people and put a smile on their face. That’s what we do at Walmart…",,,,,no,,https://www.adzuna.in/land/ad/5864437239?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=E8CB5C1656F374F9014471506295894CECB88560,discovered_not_prepared,
2026-09-02,Kyndryl,Data Analyst / Engineer,analyst,"Bangalore, Karnataka",adzuna,,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reim…",,,,,no,,https://www.adzuna.in/land/ad/5855007053?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=987DAA3F2A13BDCC295A40B49D687ABE3F6B00F5,discovered_not_prepared,
2026-09-02,S&P Global,Data Analyst- Geology,analyst,"Bangalore, Karnataka",adzuna,,"This job is with S&P Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About the Role: Grade Level (for in…",,,,,no,,https://www.adzuna.in/land/ad/5859662577?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=16E84E5C9812DC7D6DE8F384F3B7FEB570FFD3C3,discovered_not_prepared,
2026-09-02,eClerx,Data Analyst - Fenergo,analyst,"Mumbai, Maharashtra",adzuna,,"Remediation Analysts: Required / Must-have: Ability to identify data quality issues, investigate root causes, and apply fixes in line with business rules Experience in data mapping and in executing data remediation and c…",,,,,no,,https://www.adzuna.in/land/ad/5864423408?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=8BD3BA04F30F38710251308002EAFB129D4437AD,discovered_not_prepared,
2026-09-02,Capco,Liquidity - Data Analyst,analyst,India,adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: SOX Compliance About Us “Capc…",,,,,no,,https://www.adzuna.in/land/ad/5837139895?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=79B2AB8CAF9701F61DCB4DE422AE3B158EB7D1F2,discovered_not_prepared,
2026-09-02,Capco,Data Analyst - Data Remediation - Mumbai,analyst,"Mumbai, Maharashtra",adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Us “Capco, a Wipro company, is a g…",,,,,no,,https://www.adzuna.in/land/ad/5857251181?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=E627D12D3B0555AB7B69176F505B871F5F83ABC5,discovered_not_prepared,
2026-09-02,TribolaTech Inc,Sr. EDW Data Analyst,analyst,India,adzuna,,Looking for 30 days/joiners only. Job Title: Sr. EDW Data Analyst Experience: 10 year Location: Remote Note: Banking domain experience is mandatory. Join our client and be part of bringing our clients' world-changing ide…,,,,,no,,https://www.adzuna.in/land/ad/5864437499?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=9152B42A4302661C62298A5D03E7DAD251F26267,discovered_not_prepared,
2026-09-02,Capco,Liquidity Reporting- data analyst,analyst,India,adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job title: Liquidity reporting Complianc…",,,,,no,,https://www.adzuna.in/land/ad/5857251154?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=E11D60935C9511D08C74F601EB2D3CA382573ADF,discovered_not_prepared,
2026-09-02,Danaher,Product Marketing Data Analyst,analyst,"Maharashtra, India",adzuna,,"This job is with Danaher, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Find what drives you on a team with a …",,,,,no,,https://www.adzuna.in/land/ad/5846723089?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=FD0BD05DE843F3BDED634B0C1DBF729F860AD76C,discovered_not_prepared,
2026-09-02,TELUS Digital,Online Data Analyst - Punjabi,analyst,India,adzuna,,Job description Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfo…,,,,,no,,https://www.adzuna.in/land/ad/5864427059?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=697F10C9127A42B13C1B5E1766C09C85F26B04B8,discovered_not_prepared,
2026-09-02,Kapiva,Data Analyst - Central Analytics,analyst,"Bangalore, Karnataka",adzuna,,"Role Overview : The Analyst is responsible for analyzing user behavior, identifying churn drivers, and improving customer lifetime value (LTV) through data-driven insights. This role works closely with CRM, marketing, an…",,,,,no,,https://www.adzuna.in/land/ad/5864435899?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=4E3B0A5DD0470599B0933CBA9C4F511EEE602694,discovered_not_prepared,
2026-09-02,Pahlé India Foundation ,Data Analyst – Transport MIS & Data Analytics,analyst,India,adzuna,,"About Pahlé India Foundation Pahlé India Foundation (PIF) is a New Delhi-based public policy think-and-action tank founded by Dr. Rajiv Kumar, former Vice Chairman of NITI Aayog. PIF works with central and state governme…",,,,,no,,https://www.adzuna.in/land/ad/5864436028?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=BDFEC4BCF08F06F8676F0C0C720342EFB5D20490,discovered_not_prepared,
2026-09-02,TELUS,Online Data Analyst - Odia Language.,analyst,India,adzuna,,Job description Are you a research-minded individual with a keen eye for detail and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from home. A da…,,,,,no,,https://www.adzuna.in/land/ad/5864442476?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=C2C4FA1020F34EBB96F3077C9711DF94F424F7F9,discovered_not_prepared,
2026-09-02,TELUS Digital AI Data Solutions,Online Data Analyst Urdu _India,analyst,India,adzuna,,Job description Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfo…,,,,,no,,https://www.adzuna.in/land/ad/5864431974?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=01A13B06799CE22D37702B68F8348162D5040672,discovered_not_prepared,
2026-09-02,Standard Chartered Bank,"Sr Manager, Senior Data Analyst",analyst,"Bangalore, Karnataka",adzuna,,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary The role i…",,,,,no,,https://www.adzuna.in/land/ad/5854537719?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=EBA3E5A1C90D3E6A92603C46CEEC7ABAC2746B3A,discovered_not_prepared,
2026-09-02,Health Catalyst,"Senior Data Analyst (SQL, ETL, Python)",analyst,"Hyderabad, Telangana",adzuna,,"Job Summary We are looking for a highly motivated and experienced Senior Data Analyst with strong expertise in SQL, Python, ETL development, and data engineering practices. The ideal candidate will have hands-on experien…",,,,,no,,https://www.adzuna.in/land/ad/5864426170?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=6EBD97937B093309CD25E63349A40D36C2CA4FCB,discovered_not_prepared,
2026-09-02,Blend,"Senior Marketing Data Analyst (Python, SQL)",analyst,"Hyderabad, Telangana",adzuna,,"Blend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles signif…",,,,,no,,https://www.adzuna.in/land/ad/5864437348?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=61FFF99584786DBB66E8401001706E67D545896C,discovered_not_prepared,
2026-09-02,Opella,R&D Data Analyst & Clinical IT Partner,analyst,"Hyderabad, Telangana",adzuna,,"Role Summary This role supports the R&D data foundation — owning the formulation and ingredient database in PLM, building out the ingredient and formulation data structures that R&D and downstream systems rely on and kee…",,,,,no,,https://www.adzuna.in/land/ad/5864430061?se=LBfnr3em8RGehPSUdmwhIg&utm_medium=api&utm_source=93a24393&v=9B2E4B8E3F593A2B8EBCDD6C13478D2556A0ECA5,discovered_not_prepared,
2026-09-02,SkillsCapital,Data Analyst (Fully Remote) – Top US MNC (Enterprise Software),analyst,India,adzuna,,"We are hiring Data Analysts to join a Top US MNC building and scaling large-scale enterprise platforms, cloud-native applications, SaaS products, and AI-powered business solutions. This is an opportunity to work with a g…",,,,,no,,https://www.adzuna.in/land/ad/5864432317?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=EBF3D31462FFA7621DCCBF38DAD63FA6CDA02E2C,discovered_not_prepared,
2026-09-02,IQVIA India,Data Analytics Analyst ( Life Sciences),analyst,"Bangalore, Karnataka",adzuna,,"Project Role: Data Analytics Analyst Work Experience: 3 Years Work location: Bengalore Work Mode: Hybrid Must Have Skills: Work on secondary data analysis (patients, physicians, pharmacists),forecasting reports Use Power…",,,,,no,,https://www.adzuna.in/land/ad/5864431703?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=D36DA1EE63C1B39383FA4173F74B9E5201E9DD8E,discovered_not_prepared,
2026-09-02,Capco,B3.1 IRR Design,analyst,India,adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Data Analyst (Python Pyspark)…",,,,,no,,https://www.adzuna.in/land/ad/5837139530?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=30D7E02F764D982217A730AAC5B091AE185CA846,discovered_not_prepared,
2026-09-02,Programmers.io,Senior Data Engineer,analyst,India,adzuna,,"Job Description We are seeking a highly skilled Snowflake Data Engineer to design, build, and optimize scalable data solutions using cloud and Snowflake. The ideal candidate will have hands-on experience in cloud-based d…",,,,,no,,https://www.adzuna.in/land/ad/5864425686?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=5E8381E596F65013E605E6F6973F68C7FA857035,discovered_not_prepared,
2026-09-02,RED Global,Technical Analyst – India (Contract),analyst,India,adzuna,,"RED Global is looking for an experienced Business Analyst with strong data lake experience to support regulatory, risk, and compliance initiatives across enterprise systems. Project Details Location: India Work Model: Re…",,,,,no,,https://www.adzuna.in/land/ad/5864437744?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=83523B1361044A4D8AFE1A28D5EB133F6FB90DA0,discovered_not_prepared,
2026-09-02,RED Global,Technical Analyst – India (Contract),analyst,India,adzuna,,"RED Global is looking for an experienced Business Analyst with strong data lake experience to support regulatory, risk, legal and compliance initiatives across enterprise systems. Project Details Location: India Work Mod…",,,,,no,,https://www.adzuna.in/land/ad/5864437212?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=10D8DC008FCEBC863FF973382BA3EEB6FBC2FD1A,discovered_not_prepared,
2026-09-02,Capco,POD Lead_Project Delivery,analyst,India,adzuna,,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Data Analyst (Python Pyspark)…",,,,,no,,https://www.adzuna.in/land/ad/5837139920?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=7D606BC3C4792F4F8D265281E39DE41A2C261E35,discovered_not_prepared,
2026-09-02,HTC Global Services,GCP Data Engineer,analyst,"Chennai, Tamil Nadu",adzuna,,"We are looking for an experienced Data Engineer with strong Python and Google Cloud Platform (GCP) expertise to design, develop, and maintain scalable data pipelines and cloud-based data solutions. The candidate will wor…",,,,,no,,https://www.adzuna.in/land/ad/5864439568?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=1F134B3193620C5D005E489E2BDF9051299F7291,discovered_not_prepared,
2026-09-02,IndusInd Bank,Data Engineering Lead,analyst,"Mumbai, Maharashtra",adzuna,,"Greetings from IndusInd Bank We are currently hiring for Lead Data Engineer Location- Mumbai Experience- 10 to 17 Yrs Role Details: Lead, design, and build a cloud-native data platform on Azure, with a strong focus on Az…",,,,,no,,https://www.adzuna.in/land/ad/5864430306?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=FBD1CA6BA04E4F33F91AFEADC32AAA537E31BDE3,discovered_not_prepared,
2026-09-02,Mindsprint,Data Engineer,swe,"Chennai, Tamil Nadu",adzuna,,"We're Hiring! Snowflake Developer Please do find the JD below, Job Description: Snowflake Developer/Engineer A data architecture professional focuses upon collecting information and maintaining proper methodologies for g…",,,,,no,,https://www.adzuna.in/land/ad/5864438932?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=9FC1F143BE9B1BE21A626C64EE00C01EC7D1ACA4,discovered_not_prepared,
2026-09-02,"Prudent Technologies and Consulting, Inc.",Data Engineer-ADF,analyst,"Hyderabad, Telangana",adzuna,,"Define, Design, and Build an optimal data pipeline architecture to collect data from a variety of sources, cleanse, and organize data in SQL & NoSQL destinations (ELT & ETL Processes). Define and Build business use case-…",,,,,no,,https://www.adzuna.in/land/ad/5864439271?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=9A6CDC6FCC3125BDD452D802785FAABF05535EFB,discovered_not_prepared,
2026-09-02,Aptita,Case Processing Associate,analyst,"Mumbai, Maharashtra",adzuna,,"Position: SPE/SME / TL: Data Analyst- Case Processing Associate Location: Target Location - Mumbai, Pune, Hyderabad and Bangalore. All are work from OFFICE positions. SPE:Book-in, full data entry, narrative writing/I-Nar…",,,,,no,,https://www.adzuna.in/land/ad/5857168424?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=BA3C3FC09AFC15BF4C94CBBFFB9F99F7E8FAA93D,discovered_not_prepared,
2026-09-02,Allison Transmission,Data Engineer - Databricks Focus,analyst,India,adzuna,,"We are seeking an experienced Data Engineer to join our growing data team and play a key role in modernizing our analytics platform. In 2026, we will be executing a large-scale migration and rehydration of ~500 existing …",,,,,no,,https://www.adzuna.in/land/ad/5864441497?se=Lu9msHem8RG8RN41HFlqJw&utm_medium=api&utm_source=93a24393&v=58511B2A4FF7ED351F570203759F54E439D67DE7,discovered_not_prepared,
2026-09-02,Morningstar,Software Engineer,swe,"New Delhi, Delhi",adzuna,,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. The Group The Advice Software team…",,,,,no,,https://www.adzuna.in/land/ad/5846723249?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=5A544BBC960CCA0757AC78C34055BB1E3C287BD1,discovered_not_prepared,
2026-09-02,ABB,Software Engineer,swe,"Bangalore, Karnataka",adzuna,,"This job is with ABB, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At ABB, we help industries run leaner and …",,,,,no,,https://www.adzuna.in/land/ad/5852164535?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=9209E8787944C1DC2369EB9C41C3094786ECA2A0,discovered_not_prepared,
2026-09-02,Morningstar,Software Engineer,swe,"Mumbai, Maharashtra",adzuna,,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Us Sustainalytics is a Morni…",,,,,no,,https://www.adzuna.in/land/ad/5846723066?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=8B6833BC7D3C826D7B13B446AC080A4708B285EE,discovered_not_prepared,
2026-09-02,eBay,Software Engineer,swe,"Bangalore, Karnataka",adzuna,,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommer…",,,,,no,,https://www.adzuna.in/land/ad/5857251157?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=32CC2656AE3327E2B80E38A997123F5693309822,discovered_not_prepared,
2026-09-02,Cornerstone OnDemand,Senior Software Engineer,swe,"Pune, Maharashtra",adzuna,,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Senior Software Engineer:…",,,,,no,,https://www.adzuna.in/land/ad/5849297091?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=5F8140D726CBF9DA476ABBE816F5EDF9CA8478C6,discovered_not_prepared,
2026-09-02,MSD,"Specialist, Software Engineering",swe,"Hyderabad, Telangana",adzuna,,"This job is with MSD, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Description Specialist: Software Engin…",,,,,no,,https://www.adzuna.in/land/ad/5854537768?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=7EF2296F590865108CBAA5E0039A0DA96E57D684,discovered_not_prepared,
2026-09-02,Moody's,Senior Software Engineer,swe,"Bangalore, Karnataka",adzuna,,"This job is with Moody's, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Moody's, we unite the brightest min…",,,,,no,,https://www.adzuna.in/land/ad/5846723024?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=A3297652C3014CD8CD370462872C6A9BB2372E25,discovered_not_prepared,
2026-09-02,Artech L.L.C.,Software Engineering Analyst,swe,"Hyderabad, Telangana",adzuna,,"As a Custom Software Engineer, a typical day involves creating tailored software solutions by designing, coding, and improving various components within systems or applications. The role requires working with contemporar…",,,,,no,,https://www.adzuna.in/land/ad/5864439490?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=71D4DD252278064A129DE6B88A3A4EE3AD033AB9,discovered_not_prepared,
2026-09-02,Gurucul,Software Engineer in Test,swe,India,adzuna,,"Job Title Software Development Engineer in Test (SDET)About the Job Are you passionate about building high-quality software through automation and engineering excellence? Do you enjoy solving complex testing challenges, …",,,,,no,,https://www.adzuna.in/land/ad/5864431129?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=E8CC6190F1E3D0C62A09187D0A546D142AD2448F,discovered_not_prepared,
2026-09-02,Danaher,Senior Software Engineer,swe,"Bangalore, Karnataka",adzuna,,"This job is with Danaher, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Bring more to life. Are you ready to a…",,,,,no,,https://www.adzuna.in/land/ad/5857982590?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=0469BF60B89E735438CC0097D8EA9C83F0C5952C,discovered_not_prepared,
2026-09-02,RX Global,Software Engineer III,swe,"Chennai, Tamil Nadu",adzuna,,"This job is with RX Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Team: RX Global aims to create…",,,,,no,,https://www.adzuna.in/land/ad/5852738521?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=92DCB9B80110E3DF4A26B5833A4C45E64138E62F,discovered_not_prepared,
2026-09-02,Morningstar,Lead Software Engineer,swe,"Mumbai, Maharashtra",adzuna,,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Lead Software Engineer ( Full Stac…",,,,,no,,https://www.adzuna.in/land/ad/5846723657?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=4EDC11ADF4A0B0127EA0F9CBE9B78964754A3372,discovered_not_prepared,
2026-09-02,Morningstar,Lead Software Engineer,swe,"Mumbai, Maharashtra",adzuna,,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Role: Lead Software Engineer (Java…",,,,,no,,https://www.adzuna.in/land/ad/5846723441?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=548681407FB52B3752B1234AA3C0172FB7CFE01B,discovered_not_prepared,
2026-09-02,Morningstar,Senior Software Engineer,swe,"Mumbai, Maharashtra",adzuna,,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About the Role We are looking for …",,,,,no,,https://www.adzuna.in/land/ad/5846723122?se=BBTBsHem8RGUNa3mkcr13g&utm_medium=api&utm_source=93a24393&v=D433CBC53861F80A6F3BD7A905ACC945A8D6BCBE,discovered_not_prepared,
